mesh 1,mesh 1,mesh 1,energy low [eV],energy high [eV],particle,nuclide,score,mean,std. dev.
x,y,z,,,,,,,
23,1,3,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
23,1,3,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
23,1,3,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
24,1,3,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
24,1,3,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
24,1,3,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
24,1,3,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
24,1,3,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
1,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
1,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
1,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
1,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
1,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
2,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
2,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
2,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
2,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
2,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
3,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
3,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
3,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
3,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
3,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
4,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
4,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
4,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
4,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
4,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
5,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
5,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
5,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
5,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
5,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
6,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
6,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
6,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
6,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
6,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
7,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
7,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
7,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
7,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
7,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
8,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
8,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
8,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
8,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
8,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
9,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
9,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
9,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
9,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
9,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
10,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
10,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
10,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
10,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
10,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
11,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
11,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
11,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
11,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
11,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
12,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
12,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
12,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
12,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
12,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
13,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
13,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
13,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
13,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
13,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
14,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
14,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
14,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
14,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
14,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
15,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
15,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
15,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
15,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
15,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
16,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
16,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
16,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
16,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
16,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
17,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
17,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
17,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
17,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
17,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
18,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
18,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
18,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
18,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
18,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
19,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
19,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
19,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
19,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
19,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
20,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
20,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
20,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
20,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
20,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
21,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
21,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
21,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
21,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
21,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
22,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
22,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
22,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
22,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
22,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
23,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
23,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
23,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
23,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
23,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
24,1,4,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
24,1,4,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
24,1,4,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
24,1,4,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
24,1,4,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
1,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
1,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
1,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
1,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
1,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
2,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
2,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
2,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
2,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
2,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
3,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
3,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
3,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
3,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
3,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
4,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
4,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
4,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
4,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
4,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
5,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
5,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
5,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
5,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
5,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
6,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
6,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
6,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
6,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
6,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
7,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
7,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
7,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
7,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
7,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
8,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
8,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
8,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
8,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
8,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
9,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
9,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
9,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
9,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
9,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
10,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
10,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
10,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
10,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
10,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
11,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
11,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
11,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
11,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
11,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
12,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
12,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
12,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
12,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
12,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
13,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
13,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
13,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
13,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
13,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
14,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
14,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
14,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
14,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
14,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
15,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
15,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
15,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
15,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
15,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
16,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
16,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
16,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
16,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
16,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
17,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
17,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
17,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
17,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
17,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
18,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
18,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
18,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
18,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
18,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
19,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
19,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
19,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
19,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
19,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
20,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
20,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
20,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
20,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
20,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
21,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
21,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
21,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
21,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
21,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
22,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
22,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
22,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
22,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
22,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
23,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
23,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
23,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
23,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
23,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
24,1,5,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
24,1,5,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
24,1,5,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
24,1,5,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
24,1,5,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
1,1,6,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
1,1,6,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
1,1,6,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
1,1,6,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
1,1,6,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
2,1,6,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
2,1,6,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
2,1,6,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
2,1,6,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
2,1,6,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
3,1,6,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
3,1,6,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
3,1,6,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
3,1,6,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
3,1,6,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
4,1,6,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
4,1,6,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
4,1,6,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
4,1,6,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
4,1,6,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
5,1,6,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
5,1,6,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
5,1,6,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
5,1,6,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
5,1,6,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
6,1,6,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
6,1,6,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
6,1,6,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
6,1,6,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
6,1,6,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
7,1,6,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
7,1,6,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
7,1,6,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
7,1,6,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
7,1,6,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
8,1,6,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
8,1,6,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
8,1,6,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
8,1,6,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
8,1,6,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
9,1,6,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
9,1,6,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
9,1,6,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
9,1,6,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
9,1,6,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
10,1,6,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
10,1,6,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
10,1,6,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
10,1,6,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
10,1,6,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
11,1,6,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
11,1,6,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
11,1,6,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
11,1,6,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
11,1,6,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
12,1,6,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
12,1,6,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
12,1,6,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
12,1,6,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
12,1,6,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
13,1,6,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
13,1,6,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
13,1,6,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
